
[ Boneco_VariacoesZ ] 2/2/2016 16:19:46
7;-0.119623; -1.00272; -7.19935; -0.300515; -0.30252; 0.521446
7;-0.136637; -0.918472; -7.15137; -0.304387; -0.299034; 0.531958
7;-0.182396; -0.91124; -7.15954; -0.267999; -0.347682; 0.711991
8;-0.187296; -0.724956; -7.24787; -0.655972; -0.50602; -1.28314
8;-0.248492; -0.964024; -8.50725; -0.256486; -0.614488; 0.472301
8;-0.232204; -0.810498; -8.66006; 0.409781; -0.929204; -1.63822
8;-0.170341; -0.71737; -8.59127; 0.511722; -0.817425; -1.69897
8;-0.127458; -0.781116; -8.63422; 0.846987; -0.635288; -2.13647
8;-0.148883; -0.717163; -8.65366; 0.812759; -0.746893; -2.20977
8;-0.131331; -0.759429; -8.67238; 0.836377; -0.724294; -2.32928
8;-0.119268; -0.586597; -8.63654; 0.937873; -0.571445; -2.6527
8;-0.120998; -0.666171; -8.63921; 1.10174; -0.492059; -2.70502
8;-0.10275; -0.598565; -8.57167; 1.0447; -0.526228; -2.68778

[ BonecoVariacoesZ3 ] 2/2/2016 16:31:3
1;0.0641866; -0.103865; 0.0362377; 0.773257; -0.194277; 1.15965
1;0.155505; -0.0698252; -1.09137; 1.23309; 0.0279089; -1.192
1;0.197084; 0.0569406; -1.11901; 0.833221; 0.179669; -2.16795
1;0.223136; 0.111736; -1.069; 0.918423; 0.328714; -1.967
1;0.156669; 0.141716; -1.07693; 0.930447; 0.358721; -1.96989
1;0.179411; 0.115108; -1.06827; 0.952961; 0.34614; -2.02587
1;0.154629; 0.0746121; -1.11822; 0.845912; 0.321986; -2.23487
1;0.227771; 0.103886; -1.06976; 0.951269; 0.347184; -2.25139
1;0.169621; 0.0335326; -1.11972; 0.652834; 0.262118; -2.13766
1;0.0696127; 0.150912; -1.07048; 0.321968; 0.385252; -2.28348
2;0.0991175; 0.19431; -1.06686; 0.333503; 0.435829; -2.25018
2;0.196992; -0.0277457; -2.05984; 1.04758; 0.483912; -1.65143
2;0.204444; 0.0150328; -2.01751; 0.981029; 0.467596; -1.90247
2;0.17394; -0.0741334; -2.12961; 0.703044; 0.536758; -1.95507
2;0.141461; 0.0523038; -2.05805; 0.937386; 0.562239; -2.22951
2;0.195691; 0.00485468; -2.13735; 0.824095; 0.58337; -2.94592
2;0.184632; 0.104422; -2.11207; 0.845138; 0.527067; -2.73753
2;0.189692; 0.0501165; -2.15005; 0.72006; 0.559622; -3.46782
2;0.178121; 0.0991454; -2.12623; 0.706965; 0.547373; -3.4578
2;0.237568; 0.199069; -2.05611; 1.17066; 0.972439; -2.96467
3;0.16872; 0.085547; -2.15167; 0.700485; 0.586329; -3.36294
3;0.0817504; 0.135485; -3.1706; 0.829583; 0.331298; -4.15765
3;0.163276; -0.231662; -3.14555; 1.29045; 0.509249; -1.38013
3;0.141829; -0.195951; -3.10943; 1.17659; 0.519284; -1.85174
3;0.187479; -0.257759; -3.19675; 1.14797; 0.530844; -1.92682
3;0.143819; -0.210866; -3.1719; 1.0436; 0.505477; -2.03699
3;0.13698; -0.221271; -3.18712; 0.956566; 0.518252; -2.13041
3;0.143166; -0.0538898; -3.1667; 1.09751; 0.526894; -3.36013
3;0.118663; 0.116389; -3.1155; 1.29882; 0.355198; -3.25908
3;0.150078; 0.00334454; -3.16681; 1.09908; 0.330465; -3.35261
4;0.151011; 0.0144296; -3.1832; 0.927808; 0.434683; -3.6217
4;0.105236; -0.212132; -4.22149; 0.766604; 0.621268; -3.22974
4;0.0789685; -0.111549; -4.21021; 0.591977; 0.533635; -3.20271
4;-0.0437799; -0.0836635; -4.19145; 0.169806; 0.392523; -3.67651
4;-0.049803; -0.142234; -4.24561; 0.0610433; 0.539846; -3.79244
4;-0.00872231; -0.064672; -4.1649; 0.249902; 0.511665; -3.58164
4;0.0662627; -0.126161; -4.18661; 0.345378; 0.663042; -3.46578
4;0.0841117; -0.107855; -4.17195; 0.609353; 0.795992; -3.35475
4;0.0191789; -0.108929; -4.20136; 0.482594; 0.714315; -3.53836
4;0.136161; -0.110212; -4.18493; 0.864058; 0.73593; -3.51994
5;0.0421417; -0.179884; -4.22269; 0.65414; 0.451478; -3.69175
5;0.149772; -0.20267; -5.29485; 0.900079; 0.538864; -4.1334
5;0.0944304; -0.112048; -5.29081; 0.65042; 0.600221; -4.39333
5;0.102907; -0.384835; -5.29474; 0.827937; 0.661559; -2.19274
5;0.0954795; -0.321153; -5.19274; 0.678229; 0.74732; -2.04049
